name	mbid	artist_ref
Don't Stop Me Now	8e5fdb03-736a-4d90-b46f-49db3d654302	2100
Best Day of My Life	0a92482c-4cd4-4464-a859-441b710c9c2b	1149
Doused	ed8ee6e6-20a7-4bff-9af6-4458a1a2e875	3278
Wolf Like Me	a8618514-577d-4bc2-b810-eac5f7f1e542	3220
My Girls	0d676598-d8b4-4ad1-95d2-97eb724734bc	3213
Material Girl	b32a447d-2ac1-400e-aece-e8a1bfe276b1	2066
9 Crimes	f38af6cf-4562-4d38-b1e8-837b0d711211	3217
Danger Zone	e283f084-4ca9-4b8e-9952-f9ad366830f7	2301
Born to Run	fbfa34eb-4b54-49c6-8add-9b9c26475c30	3093
What A Wonderful World	b13a3914-fe25-4c9e-bdf2-d2ec0b7b7b97	33
Raise Your Glass	ae33028e-473a-4ade-8df0-5ea5eae3a57a	704
Cirrus	b0bbf192-1724-4808-9254-8e95982de3d3	931
Yeah!	577dca3d-c63b-4ebd-a0cc-a2534b0cf10c	1965
Such Great Heights	276942c0-bbad-4e14-ac8e-6be5154c2d1a	3526
Could You Be Loved	624049bf-73f5-48b5-a0c7-d00ef7e5db76	2137
My Heart Is Broken	604db205-c0c4-4961-9622-10b7c3e86ff5	3096
Walk This Way	cbcf188e-5257-4e06-861f-b3f6461f2e82	306
Dazed and Confused	9c564672-b948-40ef-b5fd-c1e445efc011	1703
Can You Feel My Heart	863dd3b3-c525-427c-a0fb-faa75b1dde37	3159
Sour Times	1234a7ae-2af2-4291-aa84-bd0bafe291a1	3129
Drain You	d5f62930-70dd-440d-a09c-7f0ff3a88376	279
Shades of Cool	678359f6-1ac4-456f-abda-0535381e1041	1041
The Devil in I	73f3c73c-ea85-48b9-9556-2537cd594ea1	1404
All Too Well	7fad175c-f7dd-4b1a-b338-d60bff61afce	1465
Breed	2f49744a-56e8-49e5-b454-5be772edda20	279
So What	e18aa6ed-2698-4df7-aaa8-a22a4ddd08ed	704
Little Monster	80c24793-6a40-4edb-b1bb-5a4e3946901e	1264
Something in the Way	3057d132-cca3-4fed-913b-315e0e7a9c81	279
Awake	87e56a40-c267-4e7b-a9c0-6bcb9e569e52	3197
I Still Haven't Found What I'm Looking For	6daf0270-63a0-4b18-bda7-55e13cf7adbe	885
Brain Damage	4e40a417-a182-4e95-8bb5-68d85211d12e	1247
Kong	bd114b8c-fe5a-4ff2-b51d-f6bb3eb2df3e	931
Don't Cha	3d9ff4c9-8e64-4e41-936e-fd8ae9c45b6c	3290
Holland, 1945	708a24a0-10a4-4819-a160-1d4b52aff063	3280
Unfucktheworld	490064a4-49f0-431b-900f-43f9b2daa633	3143
I'm So Excited	35239a6b-54e4-4b01-8d39-336330bd2b2c	3630
I'll Be Around	15ac2a2a-b86d-4508-b87b-64000f26ec64	3166
Sweet Life	b57eed56-5786-4919-a184-68e2863a197b	1067
Revival	9cd0c752-ae79-4fe7-8381-c8cb03d93fa6	3219
1234	a4293853-6e16-4ed1-b954-e8452782eb8b	3146
Never Meant	8a77e566-5214-4ca7-8a2a-1e00faca1275	3690
Sleep Apnea	7e9f858f-29ce-4adf-8c50-e0bb6a6dd672	3247
Someone New	31f919e9-acbf-42ec-bf3e-d4a78b29a205	1660
Runaway	6afbebc6-6321-4b8d-9e6f-c1b264777f24	1402
Mad Sounds	eaa22014-18b8-4de2-8383-f69ee50c6a2f	1501
The Sweet Escape	9d70ea9e-a95a-44eb-881d-a0bba4520f43	3155
The Zephyr Song	db4ab36a-7383-4cb4-953f-84f78806d7dc	1254
Waiting for a Girl Like You	cf777213-e172-4b61-bfab-5a721b29e8c0	3195
Fell on Black Days	68e9c8da-df16-4d36-a296-fc6e9457dc1d	364
Snow (Hey Oh)	ea42a36a-ced7-4326-a7d3-c91456b49d0b	1254
Get Got	966a0d00-f6fe-496f-aabc-9dd6c1814954	3261
Lovely Day	6ea4a8b4-9dfa-453a-a2d4-6a8f56acd5dc	3209
Old Pine	3deed3e2-6692-4f9c-ac52-a70f6dd9f3eb	3156
Kid A	0852f01a-1832-453d-ae8e-345499ecc027	71
Since I've Been Loving You	3dd24d0e-4c49-48ea-b3c5-c7b2478c8f0f	1703
crushcrushcrush	ff1b9745-11e6-4e65-ba05-81b8ee1f5555	706
Stop Crying Your Heart Out	19ba2d2c-1ba7-441f-8f1e-e492cc0b255f	1081
Single Ladies (Put a Ring on It)	67dc066b-d84e-444c-b250-82917db7281e	3078
Dammit	af95e017-0b52-4008-aa9e-c9212500287e	1593
Neighborhood #1 (Tunnels)	30966645-ef12-407d-b9c4-7db49a310bd4	1777
All My Friends	813a238c-9218-4cfb-ac86-93dda1d5eee9	1700
Imaginary	5399493d-4599-4d1e-9fb8-74257a6efbd3	3096
